lat,long,nu_ddd_farmacia,nu_telefone_farmacia,nu_cep_farmacia,no_bairro_farmacia,ds_endereco_farmacia,no_farmacia,no_cidade,uf
-27.1151742,-51.0849641,49,35321462,89642000,CENTRO,"AVENIDA IRMAOS PICCOLI, 220 - SALA 01",FARMACIA PHARMAMED LTDA ME,TANGARA,SC
-21.7024449,-43.4206467,32,32811779,36140000,CENTRO,PRAÇA NOMINATO DE PAIVA DUQUE Nº31,PHARMAVIDA LTDA,LIMA DUARTE,MG
-29.6804772,-51.0977946,51,35871671,93542000,CANUDOS,"RUA BARTOLOMEU DE GUSMAO, 408",REDE MAXXI ECONOMICA DROGARIA LTDA,NOVO HAMBURGO,RS
-3.7684748,-38.4955043,85,32813392,60810300,GUARARAPES,"av WASHINGTON SOARES, 250",SANTA BRANCA EMPREENDIMENTOS FARMACEUTICOS LTDA - ME,FORTALEZA,CE
-11.8597993,-55.5004815,66,35316171,78550000,CENTRO,"AV GOVERNADOR JULIO JOSE DE CAMPOS, 577",DEBORA ADRIANA SAMUELSSON MENDONCA ME,SINOP,MT
-16.0131204,-48.0660912,61,82180031,72415101,GAMA,QUADRA 02 CONJUNTO A LOTE 12 - SETOR SUL RESIDENCIAL,DROGARIA ROSARIO S/A,BRASILIA,DF
-15.7531789,-48.3078624,35,32674050,37130000,CENTRO,"RUA GASPAR LOPES, 38",DIAS & ROCHA LTDA,ALFENAS,MG
-18.2125547,-45.2235218,38,37541037,39205000,IPIRANGA,"AV SENADOR FELINTO MULLER, 379",LAISE NORBERTA DE ABREU MAIA-ME,TRES MARIAS,MG
-19.3061179,-46.0470085,34,36711391,38800000,NOSSA SENHORA DE FATIMA,RUA SAO PIO X Nº 471 A,GILMAR ALVES RIBEIRO,SAO GOTARDO,MG
-25.4207871,-51.4803884,43,34325677,86900000,CENTRO,AVENIDA ANUNCIATO SONNI Nº 1508,DROGARIA IRMÃOS MARTINS LTDA - ME,JANDAIA DO SUL,PR
-22.4654341,-43.1523104,24,22213831,25720061,CORREAS,"EST. UNIAO E INDUSTRIA, 4490",FARMACIA MAR CORREAS LTDA.,PETROPOLIS,RJ
-7.5185795,-46.0867721,99,35419538,65800000,CENTRO,"RUA CAZUZA RIBEIRO, 298, SALA A",EDNA OKIMOTO TANIGUCHI,BALSAS,MA
-25.8970182,-53.0714448,46,35815400,85660000,CENTRO,"RUA 28 DE NOVEMBRO, 115 - SALA",GENERICO'S MEDICAMENTOS E PERFUMARIA LTDA - ME,DOIS VIZINHOS,PR
-21.5376908,-46.6717591,19,36621693,13770000,CENTRO,"PÇA RANIERI MAZZILLI, Nº 97",ALESSANDRA MARIA PIRES ME,CACONDE,SP
-19.2797986,-42.0054308,33,32331473,35140000,CENTRO,"PRAÇA SAO JOAO, 08, LOJA 01",DROGARIA ERICA LTDA,TARUMIRIM,MG
-13.2057427,-39.502862,75,36352051,45480000,CENTRO,"AV 12 DE OUTUBRO, 06 - TERREO E 1º ANDAR",ELINE TEIXEIRA ROCHA DE JESUS ME,MUTUIPE,BA
-26.7286339,-53.526163,49,36227316,89900000,CENTRO,"RUA SANTOS DUMONT, 593",DIMEOESTE DISTRIBUIDORA DE MEDICAMENTOS OESTE LTDA EPP,SAO MIGUEL DO OESTE,SC
-27.5595844,-48.5056156,48,32360660,88047400,CARIANOS,"R ILDE SCHWANBACH STAROSKY, SN",FARMACIA ESSENCIAVITTS LTDA ME,FLORIANOPOLIS,SC
-22.7663634,-43.3348977,87,38311533,56903400,N SRA DA PENHA,"R ENOCK INACIO DE OLIVEIRA, 735",M. V. S. DE MAGALHAES - ME,SERRA TALHADA,PE
-28.1319024,-48.8344299,48,32557511,88780000,NOVA BRASILIA,"RUA JOAO CARVALHO, S/N",FRAGNANI & SILVA LTDA - ME,IMBITUBA,SC
-16.452191,-47.5445154,61,36122315,73850000,CENTRO,"RUA 7 DE SETEMBRO, 74",FARMACIA CRISTAL LTDA - EPP,CRISTALINA,GO
-21.7960108,-50.8887253,18,35281832,17730000,CENTRO,AVENIDA R RODOLFO ZAROS 399,DROGALIRA FORMULAS COMERCIO DE PRODUTOS FARMACEUTICOS LTDA - ME,OSVALDO CRUZ,SP
-8.2547089,-35.6961978,81,37281254,55660000,CENTRO,R CORONEL BEZERRA 92,ROMERO FARMACIA LTDA,BEZERROS,PE
-29.5769279,-54.2680338,55,32551856,97760000,CENTRO,"R 7 DE SETEMBRO, 945",BERTICELLI & SONZA LTDA,JAGUARI,RS
-19.0045199,-40.5480591,27,37523737,29830000,CENTRO,"AVENIDA VITORIA, 350",FARMACENTER LTDA - ME,NOVA VENECIA,ES
-28.3528021,-54.5002738,55,36144251,98850000,CENTRO,"RUA DOS IMIGRANTES, 1446",CORNELIO LUIS GRIMM - ME,VITORIA DAS MISSOES,RS
-6.8448254,-38.726849,88,35671074,63340000,CENTRO,PRAÇA PADRE CICERO 09,NAYLE NOBREGA NERY - ME,IPAUMIRIM,CE
-15.7531789,-48.3078624,14,32622181,17120000,AGUDOS,"RUA ARCANGELO NAPOLEONE, 535",MANOEL LUIZ PRIETO - ME,AGUDOS,SP
-29.9386174,-50.9947246,51,34885698,94010021,CENTRO,"DR. LUIZ BASTOS DE PRADO, Nº 1747 SALA 04",FARMACIA BELLA ROSA LTDA - ME,GRAVATAI,RS
-20.7103953,-46.6252876,35,35217309,37903066,AVENIDA NOSSA SENHORA DA PENHA,"AVENIDA POÇOS DE CALDAS, Nº 253",FABIANO LARA MACHADO & CIA LTDA,PASSOS,MG
-16.452191,-47.5445154,61,36123077,73850000,CENTRO,"KALED COSAC, S/N ESQ C/ AV KALED COSAC",DROGARIA CRISTALINA LTDA,CRISTALINA,GO
-30.3905558,-51.737376,51,36561252,96735000,CENTRO,"RUA CONEGO JOSE WHIEST, 343",PIRES COSTA & ESCOBAR LTDA - ME,BARAO DO TRIUNFO,RS
-3.7417166,-38.5042968,85,32943513,60530160,CONJUNTO CEARÁ,"AVENIDA C, Nº 1000",T. S COMERCIO FARMACEUTICOS LTDA,FORTALEZA,CE
-15.7838991,-47.9343086,61,32334590,70640515,CRUZEIRO,"ST SRE/SUL, COMERCIO LOCAL, BLOCO A S/N LOJAS 49, 53 E 57",ALYNE CRISTHIAN FERREIRA - EPP,BRASILIA,DF
-23.4208602,-51.9494193,44,32220270,87013180,ZONA 01,"AVENIDA DUQUE DE CAXIAS, 697 - LOJA 02",PHARMACIE-MANIPULACAO DE FORMULAS LTDA-ME,MARINGA,PR
-14.79522,-39.0463271,73,32316624,45650780,CENTRO,"PCA J. J. SEABRA, 126",DROGAVIDA DE ILHEUS LTDA. EPP,ILHEUS,BA
-27.4902686,-48.6891065,48,3243-601,88160000,JARDIM JANAINA,"RUA TANCREDO NEVES, 226",JOSE AMARILDO DA COSTA MORAES - EPP,BIGUACU,SC
-15.79211,-47.897751,61,81600052,72007750,SH VICENTE PIRES,"R 12 CONJUNTO A CHACARA 129-A, S/N, LOTE 06 PARTE",DROGARIA ROSARIO S/A,BRASILIA,DF
-20.6981087,-50.0423623,17,34721160,15190000,CENTRO,"RUA ANTONIO B. SILVEIRA, Nº 1004",FABIANA DE SOUZA ZOCCAL - NHANDEARA - EPP,NHANDEARA,SP
-30.02509,-52.9338193,51,37231472,96508010,CENTRO,"7 DE SETEMBRO, 1402, CASA",COMERCIAL DE MEDICAMENTOS BOCK LTDA ME,CACHOEIRA DO SUL,RS
-18.1168128,-47.0345829,34,35111100,38740000,SAO JOAO DA SERRA NEGRA,"RUA  JOAO ALVES DO NASCIMENTO, 439",GILDO PEREIRA DA ROCHA - ME,PATROCINIO,MG
-20.6356562,-43.7812014,31,37695556,36400000,CENTRO,AV TELESFORO CANDIDO DE RESENDE,PHARMAKIA LTDA,CONSELHEIRO LAFAIETE,MG
-15.5915621,-56.0943167,66,35721125,78565000,CENTRO,"RUA MIRASELVA, SN",MARCELO COSTA - ME,NOVA BANDEIRANTES,MT
-23.4112381,-51.9328932,44,32691870,87050000,ZONA 03,"AV. BRASIL, 1819, LOJA 01",FARMACIA BRASIL DE MARINGA LTDA - ME,MARINGA,PR
-20.5339605,-47.3645368,16,37223777,14403510,JD. BRASILANDIA,AV ADHEMAR P BARROS 1660,RODRIGO ANSELMO PIRES FRANCA - ME,FRANCA,SP
-20.1678326,-42.0978717,33,33315228,36900000,CENTRO,PC CINCO DE NOVEMBRO 330 A,FARMACIAS ALIANCA DRUGSTORE LTDA - ME,MANHUACU,MG
-21.6833265,-43.3348955,32,32213327,36048310,GRAMA,RUA RUA DIOMAR MONTEIRO 88,DROGARIA HAUCK GRAMA LTDA - ME,JUIZ DE FORA,MG
-6.7588246,-38.2308837,83,33521203,58800430,CENTRO,"RUA PE CORREIA DE SA, 03 - TERREO",ANTONIO REGINALDO LOPES CASIMIRO - ME,SOUSA,PB
-22.0830867,-45.7531486,35,34234683,37550000,N.SRA. APARECIDA,"RUA CEL. JOAQUIM R. DUARTE, 501",DROGARIA PELEGRINI & SOUZA LTDA - ME,POUSO ALEGRE,MG
-16.461665,-49.7431768,64,35641216,76170000,CENTRO,"AVENIDA TOCANTINS, 1149",MENDES & GARCIA LTDA,ANICUNS,GO
-20.4848491,-44.7255606,37,33318760,35540000,DOM BOSCO,CEL BENJAMIM GUIMARAES 1607,ORLANDO FERREIRA DA SILVA,OLIVEIRA,MG
-22.9046095,-43.1117128,21,27071600,24220210,ICARAI,"RUA PRESIDENTE BACKER, Nº 15, LOJA 04",DROGARIA ROF LTDA ME,NITEROI,RJ
-15.4676289,-58.3560477,19,35422800,13606380,NUC.HAB.JOSE OMETTO,RUA JARBAS LEME DE GODOY 572,DARLY MORAES FISCHER - ME,ARARAS,SP
-14.4346444,-54.0515509,66,35731200,78870000,CENTRO,"AVENIDA BANDEIRANTES, Nº 2224",MADALENA MAROSTICA DE OLIVEIRA,PARANATINGA,MT
-22.3207806,-46.3291626,35,32412708,37490000,CENTRO,"RUA PROFESSOR ANTONIO NEDER, Nº 199",NATURAL FORMULAS LTDA,SAO GONCALO DO SAPUCAI,MG
-22.7663634,-43.3348977,43,33428554,86041005,JARDIM PIZA,EUROPA 310,CONTANDINI & CONTANDINI LTDA ME,LONDRINA,PR
-22.7663634,-43.3348977,35,38321562,37270000,ALTO DAS MERCES,"RUA JOSE RAIMUNDO FILHO, Nº 02 - A",ALTAIR VIANA DE MELO,CAMPO BELO,MG
-4.4667066,-43.8816878,99,36681205,65420000,CENTRO,AV RACHID ABDALLA 529,G.QUEIROZ MENDONCA - ME,CODO,MA
-22.6874554,-47.6922884,19,32451820,13411083,SANTA TEREZINHA,"R VIRGILIO DA SILVA FAGUNDES, 1057",DROGARIA AMARAL ANNIBAL LTDA - ME,PIRACICABA,SP
-29.6178646,-53.4471614,55,32691235,97230000,CENTRO,"AV SAO JOAO, 1187, SALA",SEVERO & FELICE LTDA-ME,SAO JOAO DO POLESINE,RS
-20.1678326,-42.0978717,33,33788003,36900000,VILANOVA,"AVENIDA PIO DE MEIRA, 67",DROGARIA RIBEIRO CERQUEIRA LTDA.,MANHUACU,MG
-22.6688114,-47.6793606,19,34251247,13411182,SANTA TEREZINHA,"RUA VIRGILIO DA SILVA FAGUNDES, 499",DROGARIA FORTI LTDA ME,PIRACICABA,SP
-18.1168128,-47.0345829,34,38319595,38740000,CENTRO,CESARIO ALVIM 1425,DROGARIA D`LIVEIRA LTDA ME,PATROCINIO,MG
-17.5958573,-48.1303195,64,34741343,75280000,CENTRO,R MAL FLORIANO PEIXOTO 88 SALA 1,DROGARIA VISAO LTDA - EPP,ORIZONA,GO
-21.8669259,-43.9359292,32,32881193,36145000,CENTRO,"PRAÇA PRIMEIRO DE MARCO, 71",DROGARIA OLARIA LTDA,OLARIA,MG
-15.5559863,-49.9463061,62,33551497,76680000,CENTRO,AV PROF JOSE NUNES DE LIMA 764,DROGARIA GONTIJO LTDA - ME,ITAPURANGA,GO
-26.095472,-53.0485798,46,35241707,85601630,CENTRO,"RUA CURITIBA, 1977, PROXIMO AO ESCR SANEPAR",ELAINE FAVERO & CIA LTDA,FRANCISCO BELTRAO,PR
-20.1735446,-40.2566316,28,35322015,29349000,BARRA DO ITAPEMIRIM,"CRISTIANO DIAS LOPES FILHO, Nº 888A",M. R. DE ABREU DROGARIA LTDA - ME,MARATAIZES,ES
-21.4117096,-41.7596495,22,38247857,28300000,CENTRO,"AV CARDOSO MOREIRA, Nº 906",DROGARIA DISTRAP LTDA ME,ITAPERUNA,RJ
-19.7296609,-50.1974165,34,34112708,38280000,LIELEM,"COMERCIAL, JUSCELINO KUBITSCHEK, 1319",ROBERTO F. DA SILVA & SILVA LTDA ME,ITURAMA,MG
-19.7725655,-43.8488114,31,36496100,33010350,CENTRO,"RUA DO SERRO, Nº 722",MATERMARIA FARMACIA LTDA - ME,SANTA LUZIA,MG
-21.0720308,-49.7679241,17,32451485,15200000,JD PRIMAVERA,R JOAO SAURA 885,FABIANO JUNIOR MENDONCA - ME,JOSE BONIFACIO,SP
-20.6979335,-47.2948614,16,31451568,14415000,CENTRO,"RUA CORONEL ANTONIO JACINTO, 1678",R M S PRODUTOS FARMACEUTICOS LTDA ME,PATROCINIO PAULISTA,SP
-20.5559135,-44.8625202,37,33831490,35547000,CENTRO,"JOAQUIM A. RODRIGUES, 138",DROGARIA RODRIGUES & MOURA LTDA EPP,CARMO DA MATA,MG
-22.1047173,-48.6890776,14,36622006,17250000,CENTRO,"AV ORLANDO BELUZZO, 767",EDILSON JOSE TICIANELI - EPP,BARIRI,SP
-22.841296,-43.0480139,21,27101000,24452001,ALCANTARA,"R. DR. ALFREDO BACKER, 801, LOJA 08",DROGARIA DROGASNET LTDA - ME,SAO GONCALO,RJ
-27.7280138,-48.771941,48,32451750,88140000,CENTRO,"R PREF JOSE KEHRIG, 2575, SL 03",LUCIO JOAQUIM ELLER EPP,SANTO AMARO DA IMPERATRIZ,SC
-22.4297452,-45.4556924,35,36217569,37502028,SAO VICENTE,PAULO CHIARADIA 105 A,DROGA UNICA LTDA,ITAJUBA,MG
-27.6517704,-52.2815728,54,33219488,99700000,CENTRO,"RUA TORRES GONCALVES, Nº141",PAULO ROBERTO FORNARI & CIA LTDA,ERECHIM,RS
-16.6751148,-49.2607016,62,32239944,74040010,CENTRO,"AVENIDA ANHANGUERA, 4421",DROGARIA SAO THOME LTDA,GOIANIA,GO
-29.6870876,-51.235132,51,35623086,93180000,CENTRO,"AVENIDA BRASIL, 546 - SALA 12",NLS FARMACIA LTDA.,PORTAO,RS
-29.5119579,-51.915752,51,37204209,95880000,ALTO DA BRONZE,"RUA GERALDO PEREIRA, 315, SALAS 102 E 104",FARMACIA DE MANIPULACAO SCHARDONG LTDA - ME,ESTRELA,RS
-26.8980978,-49.0981332,47,33336060,89037501,ASILO,RUA BENJAMIN CONSTANT,FARMÁCIA ADER LTDA,BLUMENAU,SC
-23.2119931,-46.8442726,11,45950031,13220005,VILA SANTA TEREZINHA,"AVENIDA FERNAO DIAS PAES LEME, 2171",DROGARIA CRUZEIRO VARZEA PAULISTA LTDA EPP,VARZEA PAULISTA,SP
-17.8144467,-50.9263201,64,36211795,75906350,VILA AMALIA,"R NIZO JAIME DE GUSMAO, 844",ANDRIFARMA DROGAS LTDA - EPP,RIO VERDE,GO
-27.6705136,-48.6815092,48,33420804,88135100,ARIRIU,"AV BOM JESUS DE NAZARE, 1395",FARMACIA ROMAO E COELHO LTDA ME,PALHOCA,SC
-27.6517704,-52.2815728,54,30156990,99700000,CENTRO,"R. ITALIA, 823",DROGARIA GALLINA LTDA - ME,ERECHIM,RS
-23.4731358,-52.0289487,44,30287610,87140000,JD PIONEIRO,"RUA SILVIO ALVES, 1082",FARMACIAS FARMAPAULO LTDA,PAICANDU,PR
-27.0978854,-48.9171345,47,33512109,88350001,CENTRO,AV. CÔNSUL CARLOS LENAUX Nº 65,SERVIÇO SOCIAL DA INDÚSTRIA,BRUSQUE,SC
-11.8745676,-39.6105142,75,36602210,44655000,CENTRO,"PCA DA MATRIZ, 53 - AO LADO DO SAQUEZINHA SUPERMERCADO",A. C. RIOS FILHO - ME,PE DE SERRA,BA
-21.8486224,-47.2557498,19,35826276,13670000,JARDIM ALVORADA,"AV. JOSE RIBEIRO DE OLIVEIRA, 2208",E. LOPES & CIA LTDA - ME,SANTA RITA DO PASSA QUATRO,SP
-20.9038216,-49.2682509,17,32661236,15895000,CENTRO,"JOSE BONIFACIO, 88",DELCIDES BONFANTE JUNIOR & BONFANTE LTDA,CEDRAL,SP
-20.4655458,-54.6286897,75,32422508,44230000,CENTRO,"PRAÇA DA MATRIZ,205",PATRICÍA RIBEIRO FERREIRA SANTOS,AMELIA RODRIGUES,BA
-16.0955317,-49.3367707,64,36411705,75920000,CENTRO,"RUA EDUVALDO V DO CAMPO, 667",DROGARIA JUNIOR LTDA,SANTA HELENA DE GOIAS,GO
-24.6278059,-54.2260906,45,32821438,85948000,CENTRO,"AV. WILLY BARTH, 2658, SALA 01",MAINERI & CIA LTDA ME,PATO BRAGADO,PR
-14.479746,-46.4941715,62,34211305,73950000,IPIRANGA,"AVENIDA BERNARDO SAYAO, 794C",COMERCIAL DE MEDICAMENTOS SOUSA & BRITO LTDA ME,ALVORADA DO NORTE,GO
-29.6764411,-53.8169529,55,32237600,97040000,SALGADO FILHO,"AV. BORGES DE MEDEIROS, 210",MAINARDI & SEBASTIANY LTDA,SANTA MARIA,RS
-26.8963652,-48.6827647,47,33481444,88304000,SÃO JOÃO,"AVENIDA IRINEU BORNHAUSEN, N° 530",FARMALAUS DROGARIA LTDA -  EPP,ITAJAI,SC
-27.2033068,-49.6401514,47,35214783,89160000,CENTRO,"RUA CARLOS GOMES, 30",DROGAZY BONFANTI LTDA,RIO DO SUL,SC
2.8347956,-60.6698836,95,36236060,69305670,DOS ESTADOS,"AV. AMAZONAS, 126",BONFIM & MORAIS LTDA,BOA VISTA,RR
-21.1467615,-48.9826565,17,35236243,15800000,CENTRO,"RUA 13 DE MAIO,1278",ADRIANA MARCIA DEL ARCO CERNEVIVA ME,CATANDUVA,SP
-23.0983815,-49.9682512,43,35254622,86400000,VILA SETTI,RUA DR JOAO AGUIAR 437,FARMACIA LUIZA LTDA,JACAREZINHO,PR
-16.3416032,-48.9360272,62,33143750,75110330,PQ INDS N CAPITAL,"JAMEL CECILIO, 2428, LOJA 03",LEOFARMA LTDA,ANAPOLIS,GO
-15.8423675,-47.9805962,61,33831414,71065620,GUARA II,QE 30 BLOCO A LOJA 14,DROGARIA SAMARITANA LTDA ME,BRASILIA,DF
-30.0428739,-52.89961,51,37225075,96501001,CENTRO,RUA JULIO DE CASTILHOS  1215,ZILAH MOR SCARPARO,CACHOEIRA DO SUL,RS
-16.521228,-49.4142086,62,3516-444,75370000,VILA PADRE PELAGIO,"AVENIDA JOSE RODRIGUES NAVES, SN - QD. 42 LT. 08 C-03",M.C. NEVES COMERCIO DE PRODUTOS FARMACEUTICOS LTDA - ME,GOIANIRA,GO
-19.3061179,-46.0470085,34,36711490,38800000,CENTRO,PRAÇA SAGRADO CORAÇÃO Nº 09,DROGARIA MOREIRA RODRIGUES LTDA - ME,SAO GOTARDO,MG
-12.9940999,-38.5040442,71,3334-241,40230680,VASCO DA GAMA,"RUA SERGIO DE CARVALHO, 63",FARMACIA CARVALHO BARBOSA LTDA - ME,SALVADOR,BA
-29.5546484,-51.3838533,51,36351124,95760000,CENTRO,"JOAO PEREIRA, 956",FARMACIA BOTANICA LTDA,SAO SEBASTIAO DO CAI,RS
-23.1433157,-46.9928596,11,45912469,13295000,CENTRO,"RUA EMANCIPADORES DO MUNICIPIO, 326",DROGARIA MINGIREANOV LTDA - EPP,ITUPEVA,SP
-17.7099061,-52.5105877,64,36614005,75830000,CENTRO,"PRAÇA CORONEL MUNDINHO, 104",NOVA DROGARIA MINEIROS LTDA - ME,MINEIROS,GO
-10.6128756,-62.7347908,69,35241488,76898000,CENTRO,"AVENIDA PEDRAS BRANCAS, 2446",M. BRASIL & CIA LTDA,GOVERNADOR JORGE TEIXEIRA,RO
-19.9043887,-43.9186372,31,34662300,31030370,SAGRADA FAMILIA,"PETROLINA, 601, LOJA",ROMULO LUIZ RANGEL,BELO HORIZONTE,MG
-19.9429858,-44.1672803,31,35323676,32653480,JARDIM DAS ALTEROSAS,"RUA CRISANTEMOS, Nº 908 - A",COMERCIAL RODRIGUES E MELO LTDA,BETIM,MG
-11.8001599,-51.932125,32,37472582,36979000,CENTRO,"PICO DA BANDEIRA, Nº 1490",DROGARIA PERMEBEM LTDA,ALTO CAPARAO,MG
-20.3487656,-40.3847524,27,33361121,29143325,ROSA DA PENHA,"AVENIDA SANTOS RANGEL, 5 - TERREO LOJA 01",REGINALDO VENTURIN-ME,CARIACICA,ES
-16.6934068,-49.312667,62,32874081,74320380,CIDADE JARDIM,"AVENIDA PEDRO LUDOVICO, 476 - Q.149 L.09",BEAFARMA VENDAS DE PRODUTOS FARMACEUTICOS E PERFUM LTDA - EPP,GOIANIA,GO
-24.2295507,-48.4703493,15,35471302,18310000,CENTRO,RUA SAO JOSE 210 C-1,DROGANOSSA GUAPIARA LTDA - ME,GUAPIARA,SP
-19.3061179,-46.0470085,34,36712111,38800000,BOA ESPERANCA,R ANTONIO LUIZ FERREIRA 21 A,DROGARIA RABELO LTDA - ME,SAO GOTARDO,MG
-29.7024936,-52.4292308,51,37112371,96820050,CENTRO,"AV SENADOR ALBERTO PASQUALINI, 18, LOJA 46",V. LENZ - DROGARIA,SANTA CRUZ DO SUL,RS
-20.6356562,-43.7812014,31,37611471,36400000,CENTRO,"R. MARECHAL F PEIXOTO, 36",FARMACIA E MANIPULACAO BERNARDES LTDA - ME,CONSELHEIRO LAFAIETE,MG
-18.5675919,-41.2313232,33,32471446,35280000,CENTRO,"AV GETULIO VARGAS, 140",FARMACIA VIDA DE ITABIRINHA LTDA - ME,ITABIRINHA,MG
-6.6020533,-35.0509184,83,32971097,58292000,PLANALTO 2,"JOAO SOARES DA COSTA, S/N",EDNA PEREIRA DE LIMA ROCHA ME,MATARACA,PB
-20.5185812,-54.6163512,67,21069200,79070140,JARDIM PIONEIROS,RUA ANA LUIZA DE SOUZA 302,THOMAZ & LOPES LTDA - EPP,CAMPO GRANDE,MS
-27.8171542,-51.8318052,54,35321252,99855000,CENTRO,AVENIDA PROFESSOR ZEFERINO Nº 1640,DROGARIA REGINA LTDA,SAO JOAO DA URTIGA,RS
-19.4545098,-44.2384086,31,37763537,35702383,DISTRITO INDUSTRIAL,AV PREFEITO ALBERTO MOURA 260 LETRA A,,WANDERSON GERALDO MACHADO SILVA & CIA LTDA - EPP,SETE LAGOAS
-29.7355925,-51.1454715,51,35688304,93115380,SANTOS DUMONT,RUA LEOPOLDO WASSUN 80,FARMACIA ORO LTDA,SAO LEOPOLDO,RS
-26.2138308,-49.4141997,47,36354340,89286318,CRUZEIRO,"R IRACEMA, 42",DROGARIA CRUZEIRO LTDA EPP,SAO BENTO DO SUL,SC
-6.3295334,-47.4165107,63,34713871,77900000,CENTRO,PÇ DEPUTADO DARCY MARINHO 95,DROGASAUDE LTDA - ME,TOCANTINOPOLIS,TO
-31.1151852,-54.5562961,53,32438771,96450000,CENTRO,"RUA JOSE BONIFACIO, 870",VANESSA VANIA LASCH OLIVEIRA,DOM PEDRITO,RS
-13.5287178,-39.9767841,73,35301250,45360000,CENTRO,AV DR JOAO PESSOA SN,ABUSEN PRODUTOS FARMACEUTICOS LTDA - EPP,JAGUAQUARA,BA
-25.5129773,-54.557436,45,30281332,85851000,CENTRO,"AVENIDA BRASIL, 65",FARMACIA PANCIER E AMBONI LTDA.,FOZ DO IGUACU,PR
-5.916667,-40.1,88,35461217,63165000,CENTRO,"RUA ALVIM ALVES, 32",GERALDO GERLANIO SAMPAIO DE OLIVEIRA ME,NOVA OLINDA,CE
-20.5014533,-55.8969621,79,32144650,49010340,CENTRO,"AV BARAO DE MARUIM, 538",FARMACIA EDSON LTDA - ME,ARACAJU,SE
-23.25,-55.516667,54,32931129,95250000,CENTRO,"R DR. OSVALDO HAMPE, Nº 205 SALA 02",VIDE BULA FARMACIAS LTDA,ANTONIO PRADO,RS
-16.2635013,-47.9378769,64,34114380,34114380,JARDIM BRASILIENSE,"R. 02 DE OUTUBRO, QD 01 LT 18",DROGARIA MARQUES PADUA LTDA,CATALAO,GO
-17.7894412,-50.9354742,82,35296069,57317400,BANANEIRA,RUA VICENTE MAGALHAES 742,VALMIR OLIVEIRA BARBOSA DROGARIA - ME,ARAPIRACA,AL
-19.15,-51.75,67,32781267,79470000,CENTRO,"AVENIDA BRASIL, 1310",JOSE BRANDAO DA SILVA - ME,RIO NEGRO,MS
-24.0491057,-52.3646644,44,35252836,87300010,CENTRO,"AV IRMAOS PEREIRA, Nº 1190 A",L.C. FERRI ALESSI & CIA. LTDA. - EPP,CAMPO MOURAO,PR
-13.3089388,-39.1448162,75,36419164,45400000,CENTRO,"PRAÇA ADMAR BRAGA GUIMARAES, 90 (CASA)",DAVI COSTA SANTOS DE VALENCA - EPP,VALENCA,BA
-32.4874719,-53.2774636,53,32615558,96300000,CENTRO,RUA GENERAL OSORIO 435,HERBAFARMA MEDICAMENTOS E MANIPULACAO LTDA - ME,JAGUARAO,RS
-23.5905547,-46.609767,18,36951102,15260000,CENTRO,"RUY BARBOSA, Nº 1144",ILMA DE OLIVEIRA DANTAS - ME,PLANALTO,SP
-13.5287178,-39.9767841,73,35301250,45375000,CENTRO,RUA LUCIVALDO CURVELO SN,ABUSEN PRODUTOS FARMACEUTICOS LTDA - EPP,JAGUAQUARA,BA
-18.9486141,-46.2081204,34,38512744,38840000,CENTRO,ARISTIDES DE MELO 513,DROGARIA BOAVENTURA & MELO LTDA,CARMO DO PARANAIBA,MG
-22.831169,-51.602786,43,36751330,86630000,CENTRO,"AV PREF.WANDERLEY A.MORAES, 1222",MARCIA ADRIANA ALVES-CENTENARIO DO SUL - ME,CENTENARIO DO SUL,PR
-22.2898033,-48.5493654,14,36221223,17210000,JD FERREIRA DIAS,"RUA RUI BARBOSA, 1331",DROGARIA ALVORADA DE JAU LTDA - E.P.P.,JAU,SP
-20.5014533,-55.8969621,18,36231847,16074185,NOVO PARAISO,"RUA MARCILIO DIAS, 1268",P N SHINYE ARACATUBA ME,ARACATUBA,SP
-17.569499,-54.7406883,67,32541020,79415000,CENTRO,"AV. DO POVO, 828",PEIXOTO & BARBOSA LTDA ME,SONORA,MS
-23.416667,-54.65,67,32471010,79550000,CENTRO,AVENIDA JOSE FERREIRA DA COSTA 1536,KATIE CRISTINA GUILARDI - EPP,COSTA RICA,MS
-23.7624496,-51.4136035,43,34681240,86830000,CENTRO,"AV. RIO GRANDE DO SUL, 513",SUELI MARIA DE SOUZA,RIO BOM,PR
-21.9786158,-51.6505014,18,32632487,19360000,CENTRO,"AVENIDA 09 DE JULHO, Nº 325",JOSE MUNIZ DE ANDRADE DROGARIA ME,SANTO ANASTACIO,SP
-3.7226835,-38.5362227,85,32548088,60030140,CENTRO,"RUA GUILHERME ROCHA, Nº 338",T. S COMERCIO FARMACEUTICOS LTDA,FORTALEZA,CE
-16.2782664,-48.9681594,62,33197324,75065230,BAIRRO DAS BANDEIRAS,"RUA LUIZ CAIADO DE GODOY, Nº 445",DANIFARMA - PRODUTOS FARMACEUTICOS LTDA - ME,ANAPOLIS,GO
-11.3810827,-58.7390253,66,35661924,78320000,CENTRO,"MATO GROSSO, 720, ESQ TRV BERGAMIN",DROGARIA PAGNUSSAT LTDA,JUINA,MT
-22.7909702,-43.311356,21,27710003,25020140,CENTRO,"R JOSE DE ALVARENGA, Nº 405",DROGARIA GALANTI DE NOVA IGUACU LTDA,DUQUE DE CAXIAS,RJ
